"Tanggal","Harga","Bulan-Tahun","Tahun","Bulan"
"8/31/2015","60,832","2015-08","2015","08"
"9/1/2015","60,642","2015-09","2015","09"
"9/2/2015","61,012","2015-09","2015","09"
"9/3/2015","60,815","2015-09","2015","09"
"9/4/2015","60,350","2015-09","2015","09"
"9/5/2015","60,122","2015-09","2015","09"
"9/6/2015","59,468","2015-09","2015","09"
"9/7/2015","57,891","2015-09","2015","09"
"9/8/2015","56,199","2015-09","2015","09"
"9/9/2015","54,203","2015-09","2015","09"
"9/10/2015","51,450","2015-09","2015","09"
"9/11/2015","50,800","2015-09","2015","09"
"9/12/2015","48,645","2015-09","2015","09"
"9/13/2015","47,225","2015-09","2015","09"
"9/14/2015","42,432","2015-09","2015","09"
"9/15/2015","40,335","2015-09","2015","09"
"9/16/2015","39,007","2015-09","2015","09"
"9/17/2015","37,840","2015-09","2015","09"
"9/18/2015","37,136","2015-09","2015","09"
"9/19/2015","35,802","2015-09","2015","09"
"9/20/2015","35,273","2015-09","2015","09"
"9/21/2015","31,897","2015-09","2015","09"
"9/22/2015","30,545","2015-09","2015","09"
"9/23/2015","30,715","2015-09","2015","09"
"9/24/2015","30,368","2015-09","2015","09"
"9/25/2015","29,855","2015-09","2015","09"
"9/26/2015","29,189","2015-09","2015","09"
"9/27/2015","28,202","2015-09","2015","09"
"9/28/2015","25,443","2015-09","2015","09"
"9/29/2015","23,253","2015-09","2015","09"
"9/30/2015","22,766","2015-09","2015","09"
"10/1/2015","22,045","2015-10","2015","10"
"10/2/2015","19,916","2015-10","2015","10"
"10/3/2015","19,550","2015-10","2015","10"
"10/4/2015","19,240","2015-10","2015","10"
"10/5/2015","17,858","2015-10","2015","10"
"10/6/2015","17,092","2015-10","2015","10"
"10/7/2015","16,733","2015-10","2015","10"
"10/8/2015","16,503","2015-10","2015","10"
"10/9/2015","16,073","2015-10","2015","10"
"10/10/2015","15,850","2015-10","2015","10"
"10/11/2015","15,750","2015-10","2015","10"
"10/12/2015","14,767","2015-10","2015","10"
"10/13/2015","14,662","2015-10","2015","10"
"10/14/2015","14,424","2015-10","2015","10"
"10/15/2015","14,023","2015-10","2015","10"
"10/16/2015","14,000","2015-10","2015","10"
"10/17/2015","13,715","2015-10","2015","10"
"10/18/2015","13,680","2015-10","2015","10"
"10/19/2015","12,889","2015-10","2015","10"
"10/20/2015","12,704","2015-10","2015","10"
"10/21/2015","12,715","2015-10","2015","10"
"10/22/2015","12,565","2015-10","2015","10"
"10/23/2015","12,577","2015-10","2015","10"
"10/24/2015","12,473","2015-10","2015","10"
"10/25/2015","12,451","2015-10","2015","10"
"10/26/2015","12,027","2015-10","2015","10"
"10/27/2015","11,927","2015-10","2015","10"
"10/28/2015","11,881","2015-10","2015","10"
"10/29/2015","12,062","2015-10","2015","10"
"10/30/2015","12,027","2015-10","2015","10"
"10/31/2015","12,089","2015-10","2015","10"
"11/1/2015","11,930","2015-11","2015","11"
"11/2/2015","11,851","2015-11","2015","11"
"11/3/2015","11,782","2015-11","2015","11"
"11/4/2015","11,818","2015-11","2015","11"
"11/5/2015","12,003","2015-11","2015","11"
"11/6/2015","12,125","2015-11","2015","11"
"11/7/2015","12,197","2015-11","2015","11"
"11/8/2015","12,222","2015-11","2015","11"
"11/9/2015","12,325","2015-11","2015","11"
"11/10/2015","12,519","2015-11","2015","11"
"11/11/2015","12,400","2015-11","2015","11"
"11/12/2015","12,502","2015-11","2015","11"
"11/13/2015","12,604","2015-11","2015","11"
"11/14/2015","12,587","2015-11","2015","11"
"11/15/2015","12,585","2015-11","2015","11"
"11/16/2015","12,368","2015-11","2015","11"
"11/17/2015","12,526","2015-11","2015","11"
"11/18/2015","12,687","2015-11","2015","11"
"11/19/2015","12,672","2015-11","2015","11"
"11/20/2015","12,824","2015-11","2015","11"
"11/21/2015","13,190","2015-11","2015","11"
"11/22/2015","13,379","2015-11","2015","11"
"11/23/2015","14,339","2015-11","2015","11"
"11/24/2015","14,992","2015-11","2015","11"
"11/25/2015","15,621","2015-11","2015","11"
"11/26/2015","15,782","2015-11","2015","11"
"11/27/2015","15,834","2015-11","2015","11"
"11/28/2015","16,152","2015-11","2015","11"
"11/29/2015","16,403","2015-11","2015","11"
"11/30/2015","17,510","2015-11","2015","11"
"12/1/2015","18,350","2015-12","2015","12"
"12/2/2015","18,916","2015-12","2015","12"
"12/3/2015","18,733","2015-12","2015","12"
"12/4/2015","18,511","2015-12","2015","12"
"12/5/2015","19,132","2015-12","2015","12"
"12/6/2015","19,229","2015-12","2015","12"
"12/7/2015","19,396","2015-12","2015","12"
"12/8/2015","19,321","2015-12","2015","12"
"12/9/2015","19,207","2015-12","2015","12"
"12/10/2015","19,182","2015-12","2015","12"
"12/11/2015","19,653","2015-12","2015","12"
"12/12/2015","20,115","2015-12","2015","12"
"12/13/2015","20,617","2015-12","2015","12"
"12/14/2015","22,485","2015-12","2015","12"
"12/15/2015","23,890","2015-12","2015","12"
"12/16/2015","25,339","2015-12","2015","12"
"12/17/2015","25,973","2015-12","2015","12"
"12/18/2015","27,011","2015-12","2015","12"
"12/19/2015","27,856","2015-12","2015","12"
"12/20/2015","29,136","2015-12","2015","12"
"12/21/2015","31,365","2015-12","2015","12"
"12/22/2015","31,396","2015-12","2015","12"
"12/23/2015","31,603","2015-12","2015","12"
"12/24/2015","32,167","2015-12","2015","12"
"12/25/2015","32,724","2015-12","2015","12"
"12/26/2015","33,009","2015-12","2015","12"
"12/27/2015","32,835","2015-12","2015","12"
"12/28/2015","31,959","2015-12","2015","12"
"12/29/2015","32,064","2015-12","2015","12"
"12/30/2015","30,992","2015-12","2015","12"
"12/31/2015","30,684","2015-12","2015","12"
"1/1/2016","31,004","2016-01","2016","01"
"1/2/2016","30,577","2016-01","2016","01"
"1/3/2016","30,399","2016-01","2016","01"
"1/4/2016","28,450","2016-01","2016","01"
"1/5/2016","27,789","2016-01","2016","01"
"1/6/2016","27,659","2016-01","2016","01"
"1/7/2016","27,386","2016-01","2016","01"
"1/8/2016","27,806","2016-01","2016","01"
"1/9/2016","27,892","2016-01","2016","01"
"1/10/2016","28,465","2016-01","2016","01"
"1/11/2016","29,252","2016-01","2016","01"
"1/12/2016","30,192","2016-01","2016","01"
"1/13/2016","32,098","2016-01","2016","01"
"1/14/2016","33,393","2016-01","2016","01"
"1/15/2016","33,989","2016-01","2016","01"
"1/16/2016","33,609","2016-01","2016","01"
"1/17/2016","32,756","2016-01","2016","01"
"1/18/2016","32,687","2016-01","2016","01"
"1/19/2016","32,375","2016-01","2016","01"
"1/20/2016","31,575","2016-01","2016","01"
"1/21/2016","30,186","2016-01","2016","01"
"1/22/2016","29,057","2016-01","2016","01"
"1/23/2016","29,008","2016-01","2016","01"
"1/24/2016","28,001","2016-01","2016","01"
"1/25/2016","25,200","2016-01","2016","01"
"1/26/2016","23,790","2016-01","2016","01"
"1/27/2016","22,309","2016-01","2016","01"
"1/28/2016","20,340","2016-01","2016","01"
"1/29/2016","19,900","2016-01","2016","01"
"1/30/2016","20,134","2016-01","2016","01"
"1/31/2016","19,814","2016-01","2016","01"
"2/1/2016","18,079","2016-02","2016","02"
"2/2/2016","17,118","2016-02","2016","02"
"2/3/2016","16,484","2016-02","2016","02"
"2/4/2016","15,904","2016-02","2016","02"
"2/5/2016","15,850","2016-02","2016","02"
"2/6/2016","15,918","2016-02","2016","02"
"2/7/2016","15,961","2016-02","2016","02"
"2/8/2016","15,390","2016-02","2016","02"
"2/9/2016","14,593","2016-02","2016","02"
"2/10/2016","14,773","2016-02","2016","02"
"2/11/2016","13,835","2016-02","2016","02"
"2/12/2016","13,695","2016-02","2016","02"
"2/13/2016","13,861","2016-02","2016","02"
"2/14/2016","13,554","2016-02","2016","02"
"2/15/2016","13,332","2016-02","2016","02"
"2/16/2016","13,211","2016-02","2016","02"
"2/17/2016","13,276","2016-02","2016","02"
"2/18/2016","13,673","2016-02","2016","02"
"2/19/2016","14,112","2016-02","2016","02"
"2/20/2016","14,391","2016-02","2016","02"
"2/21/2016","15,026","2016-02","2016","02"
"2/22/2016","16,031","2016-02","2016","02"
"2/23/2016","16,723","2016-02","2016","02"
"2/24/2016","16,778","2016-02","2016","02"
"2/25/2016","17,838","2016-02","2016","02"
"2/26/2016","19,500","2016-02","2016","02"
"2/27/2016","20,831","2016-02","2016","02"
"2/28/2016","21,113","2016-02","2016","02"
"2/29/2016","21,954","2016-02","2016","02"
"3/1/2016","22,874","2016-03","2016","03"
"3/2/2016","24,655","2016-03","2016","03"
"3/3/2016","27,059","2016-03","2016","03"
"3/4/2016","30,403","2016-03","2016","03"
"3/5/2016","32,805","2016-03","2016","03"
"3/6/2016","35,265","2016-03","2016","03"
"3/7/2016","38,358","2016-03","2016","03"
"3/8/2016","40,755","2016-03","2016","03"
"3/9/2016","42,716","2016-03","2016","03"
"3/10/2016","43,899","2016-03","2016","03"
"3/11/2016","44,669","2016-03","2016","03"
"3/12/2016","45,051","2016-03","2016","03"
"3/13/2016","45,402","2016-03","2016","03"
"3/14/2016","44,044","2016-03","2016","03"
"3/15/2016","44,238","2016-03","2016","03"
"3/16/2016","44,281","2016-03","2016","03"
"3/17/2016","45,491","2016-03","2016","03"
"3/18/2016","45,379","2016-03","2016","03"
"3/19/2016","44,361","2016-03","2016","03"
"3/20/2016","43,389","2016-03","2016","03"
"3/21/2016","40,829","2016-03","2016","03"
"3/22/2016","39,281","2016-03","2016","03"
"3/23/2016","40,443","2016-03","2016","03"
"3/24/2016","40,608","2016-03","2016","03"
"3/25/2016","40,643","2016-03","2016","03"
"3/26/2016","41,600","2016-03","2016","03"
"3/27/2016","40,197","2016-03","2016","03"
"3/28/2016","40,269","2016-03","2016","03"
"3/29/2016","38,989","2016-03","2016","03"
"3/30/2016","35,788","2016-03","2016","03"
"3/31/2016","33,804","2016-03","2016","03"
"4/1/2016","31,631","2016-04","2016","04"
"4/2/2016","30,013","2016-04","2016","04"
"4/3/2016","29,598","2016-04","2016","04"
"4/4/2016","26,975","2016-04","2016","04"
"4/5/2016","25,527","2016-04","2016","04"
"4/6/2016","23,956","2016-04","2016","04"
"4/7/2016","23,584","2016-04","2016","04"
"4/8/2016","22,871","2016-04","2016","04"
"4/9/2016","21,595","2016-04","2016","04"
"4/10/2016","21,497","2016-04","2016","04"
"4/11/2016","20,665","2016-04","2016","04"
"4/12/2016","20,293","2016-04","2016","04"
"4/13/2016","18,717","2016-04","2016","04"
"4/14/2016","18,870","2016-04","2016","04"
"4/15/2016","18,339","2016-04","2016","04"
"4/16/2016","18,548","2016-04","2016","04"
"4/17/2016","18,263","2016-04","2016","04"
"4/18/2016","18,462","2016-04","2016","04"
"4/19/2016","17,959","2016-04","2016","04"
"4/20/2016","18,053","2016-04","2016","04"
"4/21/2016","17,960","2016-04","2016","04"
"4/22/2016","18,649","2016-04","2016","04"
"4/23/2016","18,553","2016-04","2016","04"
"4/24/2016","18,792","2016-04","2016","04"
"4/25/2016","20,109","2016-04","2016","04"
"4/26/2016","18,877","2016-04","2016","04"
"4/27/2016","18,843","2016-04","2016","04"
"4/28/2016","19,144","2016-04","2016","04"
"4/29/2016","18,773","2016-04","2016","04"
"4/30/2016","19,087","2016-04","2016","04"
"5/1/2016","19,177","2016-05","2016","05"
"5/2/2016","18,821","2016-05","2016","05"
"5/3/2016","18,755","2016-05","2016","05"
"5/4/2016","19,047","2016-05","2016","05"
"5/5/2016","19,424","2016-05","2016","05"
"5/6/2016","19,528","2016-05","2016","05"
"5/7/2016","19,519","2016-05","2016","05"
"5/8/2016","19,257","2016-05","2016","05"
"5/9/2016","18,100","2016-05","2016","05"
"5/10/2016","18,325","2016-05","2016","05"
"5/11/2016","17,877","2016-05","2016","05"
"5/12/2016","17,522","2016-05","2016","05"
"5/13/2016","17,647","2016-05","2016","05"
"5/14/2016","17,377","2016-05","2016","05"
"5/15/2016","17,396","2016-05","2016","05"
"5/16/2016","17,317","2016-05","2016","05"
"5/17/2016","17,866","2016-05","2016","05"
"5/18/2016","17,628","2016-05","2016","05"
"5/19/2016","17,608","2016-05","2016","05"
"5/20/2016","17,707","2016-05","2016","05"
"5/21/2016","18,321","2016-05","2016","05"
"5/22/2016","18,560","2016-05","2016","05"
"5/23/2016","18,774","2016-05","2016","05"
"5/24/2016","18,578","2016-05","2016","05"
"5/25/2016","18,660","2016-05","2016","05"
"5/26/2016","17,608","2016-05","2016","05"
"5/27/2016","17,707","2016-05","2016","05"
"5/28/2016","18,321","2016-05","2016","05"
"5/29/2016","18,560","2016-05","2016","05"
"5/30/2016","18,774","2016-05","2016","05"
"5/31/2016","18,578","2016-05","2016","05"
"6/1/2016","18,660","2016-06","2016","06"
"6/2/2016","18,377","2016-06","2016","06"
"6/3/2016","18,156","2016-06","2016","06"
"6/4/2016","18,383","2016-06","2016","06"
"6/5/2016","18,228","2016-06","2016","06"
"6/6/2016","18,092","2016-06","2016","06"
"6/7/2016","17,793","2016-06","2016","06"
"6/8/2016","17,705","2016-06","2016","06"
"6/9/2016","17,901","2016-06","2016","06"
"6/10/2016","17,100","2016-06","2016","06"
"6/11/2016","16,636","2016-06","2016","06"
"6/12/2016","16,157","2016-06","2016","06"
"6/13/2016","15,995","2016-06","2016","06"
"6/14/2016","15,882","2016-06","2016","06"
"6/15/2016","15,370","2016-06","2016","06"
"6/16/2016","14,796","2016-06","2016","06"
"6/17/2016","14,685","2016-06","2016","06"
"6/18/2016","14,618","2016-06","2016","06"
"6/19/2016","14,725","2016-06","2016","06"
"6/20/2016","15,059","2016-06","2016","06"
"6/21/2016","15,019","2016-06","2016","06"
"6/22/2016","15,053","2016-06","2016","06"
"6/23/2016","15,007","2016-06","2016","06"
"6/24/2016","14,877","2016-06","2016","06"
"6/25/2016","15,490","2016-06","2016","06"
"6/26/2016","16,691","2016-06","2016","06"
"6/27/2016","18,306","2016-06","2016","06"
"6/28/2016","19,211","2016-06","2016","06"
"6/29/2016","19,632","2016-06","2016","06"
"6/30/2016","19,949","2016-06","2016","06"
"7/1/2016","22,972","2016-07","2016","07"
"7/2/2016","23,607","2016-07","2016","07"
"7/3/2016","24,390","2016-07","2016","07"
"7/4/2016","26,434","2016-07","2016","07"
"7/5/2016","28,262","2016-07","2016","07"
"7/6/2016","28,879","2016-07","2016","07"
"7/7/2016","29,671","2016-07","2016","07"
"7/8/2016","31,420","2016-07","2016","07"
"7/9/2016","30,496","2016-07","2016","07"
"7/10/2016","29,802","2016-07","2016","07"
"7/11/2016","26,291","2016-07","2016","07"
"7/12/2016","24,349","2016-07","2016","07"
"7/13/2016","22,955","2016-07","2016","07"
"7/14/2016","24,022","2016-07","2016","07"
"7/15/2016","27,080","2016-07","2016","07"
"7/16/2016","28,804","2016-07","2016","07"
"7/17/2016","29,913","2016-07","2016","07"
"7/18/2016","30,468","2016-07","2016","07"
"7/19/2016","32,267","2016-07","2016","07"
"7/20/2016","33,485","2016-07","2016","07"
"7/21/2016","34,799","2016-07","2016","07"
"7/22/2016","36,904","2016-07","2016","07"
"7/23/2016","38,415","2016-07","2016","07"
"7/24/2016","38,493","2016-07","2016","07"
"7/25/2016","37,684","2016-07","2016","07"
"7/26/2016","38,170","2016-07","2016","07"
"7/27/2016","40,075","2016-07","2016","07"
"7/28/2016","40,579","2016-07","2016","07"
"7/29/2016","39,360","2016-07","2016","07"
"7/30/2016","40,029","2016-07","2016","07"
"7/31/2016","39,398","2016-07","2016","07"
"8/1/2016","39,150","2016-08","2016","08"
"8/2/2016","39,598","2016-08","2016","08"
"8/3/2016","39,205","2016-08","2016","08"
"8/4/2016","39,257","2016-08","2016","08"
"8/5/2016","38,088","2016-08","2016","08"
"8/6/2016","37,911","2016-08","2016","08"
"8/7/2016","37,981","2016-08","2016","08"
"8/8/2016","38,231","2016-08","2016","08"
"8/9/2016","38,492","2016-08","2016","08"
"8/10/2016","38,595","2016-08","2016","08"
"8/11/2016","38,324","2016-08","2016","08"
"8/12/2016","37,951","2016-08","2016","08"
"8/13/2016","39,303","2016-08","2016","08"
"8/14/2016","39,193","2016-08","2016","08"
"8/15/2016","39,262","2016-08","2016","08"
"8/16/2016","39,249","2016-08","2016","08"
"8/17/2016","38,899","2016-08","2016","08"
"8/18/2016","38,557","2016-08","2016","08"
"8/19/2016","38,572","2016-08","2016","08"
"8/20/2016","39,538","2016-08","2016","08"
"8/21/2016","39,387","2016-08","2016","08"
"8/22/2016","37,942","2016-08","2016","08"
"8/23/2016","37,873","2016-08","2016","08"
"8/24/2016","36,767","2016-08","2016","08"
"8/25/2016","36,241","2016-08","2016","08"
"8/26/2016","35,577","2016-08","2016","08"
"8/27/2016","36,006","2016-08","2016","08"
"8/28/2016","35,449","2016-08","2016","08"
"8/29/2016","34,709","2016-08","2016","08"
"8/30/2016","34,676","2016-08","2016","08"
"8/31/2016","34,865","2016-08","2016","08"
"9/1/2016","34,431","2016-09","2016","09"
"9/2/2016","34,644","2016-09","2016","09"
"9/3/2016","34,621","2016-09","2016","09"
"9/4/2016","34,949","2016-09","2016","09"
"9/5/2016","34,155","2016-09","2016","09"
"9/6/2016","34,019","2016-09","2016","09"
"9/7/2016","33,615","2016-09","2016","09"
"9/8/2016","32,792","2016-09","2016","09"
"9/9/2016","31,539","2016-09","2016","09"
"9/10/2016","30,758","2016-09","2016","09"
"9/11/2016","30,016","2016-09","2016","09"
"9/12/2016","29,153","2016-09","2016","09"
"9/13/2016","29,208","2016-09","2016","09"
"9/14/2016","28,033","2016-09","2016","09"
"9/15/2016","27,085","2016-09","2016","09"
"9/16/2016","24,419","2016-09","2016","09"
"9/17/2016","23,221","2016-09","2016","09"
"9/18/2016","23,259","2016-09","2016","09"
"9/19/2016","22,190","2016-09","2016","09"
"9/20/2016","22,039","2016-09","2016","09"
"9/21/2016","21,684","2016-09","2016","09"
"9/22/2016","21,748","2016-09","2016","09"
"9/23/2016","21,227","2016-09","2016","09"
"9/24/2016","20,632","2016-09","2016","09"
"9/25/2016","20,813","2016-09","2016","09"
"9/26/2016","20,328","2016-09","2016","09"
"9/27/2016","19,841","2016-09","2016","09"
"9/28/2016","19,945","2016-09","2016","09"
"9/29/2016","20,049","2016-09","2016","09"
"9/30/2016","19,585","2016-09","2016","09"
"10/1/2016","19,435","2016-10","2016","10"
"10/2/2016","19,928","2016-10","2016","10"
"10/3/2016","19,191","2016-10","2016","10"
"10/4/2016","19,170","2016-10","2016","10"
"10/5/2016","18,934","2016-10","2016","10"
"10/6/2016","18,927","2016-10","2016","10"
"10/7/2016","19,050","2016-10","2016","10"
"10/8/2016","19,034","2016-10","2016","10"
"10/9/2016","18,924","2016-10","2016","10"
"10/10/2016","19,944","2016-10","2016","10"
"10/11/2016","20,928","2016-10","2016","10"
"10/12/2016","21,843","2016-10","2016","10"
"10/13/2016","23,322","2016-10","2016","10"
"10/14/2016","25,269","2016-10","2016","10"
"10/15/2016","27,350","2016-10","2016","10"
"10/16/2016","27,581","2016-10","2016","10"
"10/17/2016","29,832","2016-10","2016","10"
"10/18/2016","31,431","2016-10","2016","10"
"10/19/2016","32,216","2016-10","2016","10"
"10/20/2016","32,442","2016-10","2016","10"
"10/21/2016","32,732","2016-10","2016","10"
"10/22/2016","33,527","2016-10","2016","10"
"10/23/2016","33,701","2016-10","2016","10"
"10/24/2016","34,414","2016-10","2016","10"
"10/25/2016","34,615","2016-10","2016","10"
"10/26/2016","34,744","2016-10","2016","10"
"10/27/2016","34,381","2016-10","2016","10"
"10/28/2016","34,866","2016-10","2016","10"
"10/29/2016","35,724","2016-10","2016","10"
"10/30/2016","35,400","2016-10","2016","10"
"10/31/2016","35,341","2016-10","2016","10"
"11/1/2016","35,416","2016-11","2016","11"
"11/2/2016","36,764","2016-11","2016","11"
"11/3/2016","40,066","2016-11","2016","11"
"11/4/2016","43,251","2016-11","2016","11"
"11/5/2016","45,363","2016-11","2016","11"
"11/6/2016","46,791","2016-11","2016","11"
"11/7/2016","49,134","2016-11","2016","11"
"11/8/2016","50,571","2016-11","2016","11"
"11/9/2016","50,423","2016-11","2016","11"
"11/10/2016","50,978","2016-11","2016","11"
"11/11/2016","53,316","2016-11","2016","11"
"11/12/2016","53,140","2016-11","2016","11"
"11/13/2016","53,302","2016-11","2016","11"
"11/14/2016","50,704","2016-11","2016","11"
"11/15/2016","50,631","2016-11","2016","11"
"11/16/2016","50,536","2016-11","2016","11"
"11/17/2016","49,989","2016-11","2016","11"
"11/18/2016","48,278","2016-11","2016","11"
"11/19/2016","48,323","2016-11","2016","11"
"11/20/2016","47,182","2016-11","2016","11"
"11/21/2016","45,252","2016-11","2016","11"
"11/22/2016","43,459","2016-11","2016","11"
"11/23/2016","42,745","2016-11","2016","11"
"11/24/2016","40,556","2016-11","2016","11"
"11/25/2016","36,679","2016-11","2016","11"
"11/26/2016","36,583","2016-11","2016","11"
"11/27/2016","36,864","2016-11","2016","11"
"11/28/2016","34,859","2016-11","2016","11"
"11/29/2016","34,305","2016-11","2016","11"
"11/30/2016","34,576","2016-11","2016","11"
"12/1/2016","34,024","2016-12","2016","12"
"12/2/2016","33,518","2016-12","2016","12"
"12/3/2016","34,765","2016-12","2016","12"
"12/4/2016","35,599","2016-12","2016","12"
"12/5/2016","36,747","2016-12","2016","12"
"12/6/2016","37,857","2016-12","2016","12"
"12/7/2016","38,815","2016-12","2016","12"
"12/8/2016","40,468","2016-12","2016","12"
"12/9/2016","41,836","2016-12","2016","12"
"12/10/2016","45,178","2016-12","2016","12"
"12/11/2016","45,433","2016-12","2016","12"
"12/12/2016","45,253","2016-12","2016","12"
"12/13/2016","47,018","2016-12","2016","12"
"12/14/2016","46,606","2016-12","2016","12"
"12/15/2016","47,008","2016-12","2016","12"
"12/16/2016","47,734","2016-12","2016","12"
"12/17/2016","48,851","2016-12","2016","12"
"12/18/2016","48,892","2016-12","2016","12"
"12/19/2016","50,405","2016-12","2016","12"
"12/20/2016","52,815","2016-12","2016","12"
"12/21/2016","54,306","2016-12","2016","12"
"12/22/2016","57,483","2016-12","2016","12"
"12/23/2016","59,172","2016-12","2016","12"
"12/24/2016","60,534","2016-12","2016","12"
"12/25/2016","60,989","2016-12","2016","12"
"12/26/2016","66,680","2016-12","2016","12"
"12/27/2016","67,337","2016-12","2016","12"
"12/28/2016","65,070","2016-12","2016","12"
"12/29/2016","67,921","2016-12","2016","12"
"12/30/2016","66,687","2016-12","2016","12"
"12/31/2016","67,536","2016-12","2016","12"
"1/1/2017","70,557","2017-01","2017","01"
"1/2/2017","72,915","2017-01","2017","01"
"1/3/2017","72,834","2017-01","2017","01"
"1/4/2017","78,388","2017-01","2017","01"
"1/5/2017","84,166","2017-01","2017","01"
"1/6/2017","86,264","2017-01","2017","01"
"1/7/2017","88,614","2017-01","2017","01"
"1/8/2017","89,783","2017-01","2017","01"
"1/9/2017","88,380","2017-01","2017","01"
"1/10/2017","89,182","2017-01","2017","01"
"1/11/2017","89,566","2017-01","2017","01"
"1/12/2017","89,360","2017-01","2017","01"
"1/13/2017","88,075","2017-01","2017","01"
"1/14/2017","90,251","2017-01","2017","01"
"1/15/2017","90,848","2017-01","2017","01"
"1/16/2017","90,126","2017-01","2017","01"
"1/17/2017","90,360","2017-01","2017","01"
"1/18/2017","90,072","2017-01","2017","01"
"1/19/2017","91,064","2017-01","2017","01"
"1/20/2017","91,017","2017-01","2017","01"
"1/21/2017","93,407","2017-01","2017","01"
"1/22/2017","93,871","2017-01","2017","01"
"1/23/2017","92,506","2017-01","2017","01"
"1/24/2017","93,371","2017-01","2017","01"
"1/25/2017","95,128","2017-01","2017","01"
"1/26/2017","97,787","2017-01","2017","01"
"1/27/2017","99,543","2017-01","2017","01"
"1/28/2017","99,668","2017-01","2017","01"
"1/29/2017","99,752","2017-01","2017","01"
"1/30/2017","101,155","2017-01","2017","01"
"1/31/2017","101,802","2017-01","2017","01"
"2/1/2017","106,523","2017-02","2017","02"
"2/2/2017","107,530","2017-02","2017","02"
"2/3/2017","108,849","2017-02","2017","02"
"2/4/2017","119,296","2017-02","2017","02"
"2/5/2017","124,790","2017-02","2017","02"
"2/6/2017","124,221","2017-02","2017","02"
"2/7/2017","118,390","2017-02","2017","02"
"2/8/2017","121,003","2017-02","2017","02"
"2/9/2017","121,056","2017-02","2017","02"
"2/10/2017","119,664","2017-02","2017","02"
"2/11/2017","121,787","2017-02","2017","02"
"2/12/2017","121,519","2017-02","2017","02"
"2/13/2017","120,150","2017-02","2017","02"
"2/14/2017","122,469","2017-02","2017","02"
"2/15/2017","124,568","2017-02","2017","02"
"2/16/2017","122,501","2017-02","2017","02"
"2/17/2017","123,567","2017-02","2017","02"
"2/18/2017","126,752","2017-02","2017","02"
"2/19/2017","125,592","2017-02","2017","02"
"2/20/2017","128,371","2017-02","2017","02"
"2/21/2017","127,528","2017-02","2017","02"
"2/22/2017","124,891","2017-02","2017","02"
"2/23/2017","124,645","2017-02","2017","02"
"2/24/2017","127,665","2017-02","2017","02"
"2/25/2017","126,715","2017-02","2017","02"
"2/26/2017","129,068","2017-02","2017","02"
"2/27/2017","125,813","2017-02","2017","02"
"2/28/2017","126,359","2017-02","2017","02"
"3/1/2017","127,164","2017-03","2017","03"
"3/2/2017","127,595","2017-03","2017","03"
"3/3/2017","127,467","2017-03","2017","03"
"3/4/2017","128,753","2017-03","2017","03"
"3/5/2017","129,062","2017-03","2017","03"
"3/6/2017","128,037","2017-03","2017","03"
"3/7/2017","127,090","2017-03","2017","03"
"3/8/2017","125,174","2017-03","2017","03"
"3/9/2017","122,201","2017-03","2017","03"
"3/10/2017","119,932","2017-03","2017","03"
"3/11/2017","119,572","2017-03","2017","03"
"3/12/2017","117,808","2017-03","2017","03"
"3/13/2017","113,453","2017-03","2017","03"
"3/14/2017","109,175","2017-03","2017","03"
"3/15/2017","106,720","2017-03","2017","03"
"3/16/2017","104,077","2017-03","2017","03"
"3/17/2017","101,816","2017-03","2017","03"
"3/18/2017","98,354","2017-03","2017","03"
"3/19/2017","95,640","2017-03","2017","03"
"3/20/2017","88,342","2017-03","2017","03"
"3/21/2017","81,499","2017-03","2017","03"
"3/22/2017","78,855","2017-03","2017","03"
"3/23/2017","75,803","2017-03","2017","03"
"3/24/2017","71,635","2017-03","2017","03"
"3/25/2017","71,678","2017-03","2017","03"
"3/26/2017","70,383","2017-03","2017","03"
"3/27/2017","67,048","2017-03","2017","03"
"3/28/2017","65,769","2017-03","2017","03"
"3/29/2017","66,015","2017-03","2017","03"
"3/30/2017","65,633","2017-03","2017","03"
"3/31/2017","65,139","2017-03","2017","03"
"4/1/2017","63,407","2017-04","2017","04"
"4/2/2017","62,369","2017-04","2017","04"
"4/3/2017","58,595","2017-04","2017","04"
"4/4/2017","56,293","2017-04","2017","04"
"4/5/2017","52,882","2017-04","2017","04"
"4/6/2017","51,532","2017-04","2017","04"
"4/7/2017","51,016","2017-04","2017","04"
"4/8/2017","50,604","2017-04","2017","04"
"4/9/2017","49,317","2017-04","2017","04"
"4/10/2017","49,746","2017-04","2017","04"
"4/11/2017","50,100","2017-04","2017","04"
"4/12/2017","51,766","2017-04","2017","04"
"4/13/2017","52,701","2017-04","2017","04"
"4/14/2017","53,786","2017-04","2017","04"
"4/15/2017","52,639","2017-04","2017","04"
"4/16/2017","53,020","2017-04","2017","04"
"4/17/2017","52,428","2017-04","2017","04"
"4/18/2017","52,555","2017-04","2017","04"
"4/19/2017","52,248","2017-04","2017","04"
"4/20/2017","51,485","2017-04","2017","04"
"4/21/2017","51,018","2017-04","2017","04"
"4/22/2017","51,052","2017-04","2017","04"
"4/23/2017","52,045","2017-04","2017","04"
"4/24/2017","51,256","2017-04","2017","04"
"4/25/2017","50,251","2017-04","2017","04"
"4/26/2017","50,328","2017-04","2017","04"
"4/27/2017","50,921","2017-04","2017","04"
"4/28/2017","50,817","2017-04","2017","04"
